request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,VClass,co2TailpipeGpm,city08,fuelCost08,fuelType,pickup_day,co2_total_g,time_gap_sec,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_hour,hour_sin,hour_cos,hier_cluster
03/27/2023 03:52:07 PM,,2023-03-27 16:08:23,2023-03-27 16:13:02,226,145,1.028,279.0,5.93,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,525.6061559353478,16.0,208048.82712851567,1005124.9821983832,210842.5649406597,998411.74313442,16,-0.8660254037844384,-0.5000000000000004,9
10/04/2023 10:28:57 PM,10/04/2023 10:35:05 PM,2023-10-04 22:35:51,2023-10-04 22:47:20,131,56,5.99,689.0,14.0,0.0,0.0,0.0,7.17,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,2386.5805911277803,2.0,201910.06961972587,1046313.573758885,209422.59485546063,1023365.172611275,22,-0.5000000000000004,0.8660254037844384,13
12/24/2023 03:12:39 AM,12/24/2023 03:14:28 AM,2023-12-24 03:14:28,2023-12-24 03:30:04,130,10,3.65,936.0,14.59,0.0,0.0,0.0,11.38,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,1454.2602934251083,27.0,195964.28511474805,1041371.2864290018,186706.4964691572,1042223.6050722592,3,0.7071067811865475,0.7071067811865476,15
03/09/2023 08:38:58 PM,03/09/2023 08:46:46 PM,2023-03-09 20:47:17,2023-03-09 21:01:30,61,97,2.68,853.0,-1.23,0.0,0.0,0.0,5.97,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,1370.2572936835916,5.0,185009.7476950033,1001091.0141538236,190949.61806373845,991215.6982442432,20,-0.8660254037844386,0.5000000000000001,10
02/24/2023 12:07:55 AM,,2023-02-24 00:37:01,2023-02-24 00:52:34,171,70,4.094,933.0,9.23,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,1631.1620935020258,3.0,219265.3323757372,1037005.2460888692,217413.87058175213,1020706.745137329,0,0.0,1.0,13
12/29/2023 11:18:52 PM,12/29/2023 11:29:10 PM,2023-12-29 23:29:12,2023-12-29 23:41:56,198,258,3.22,764.0,12.05,0.0,0.0,0.0,6.12,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1646.3539125601362,0.0,196698.5440138868,1011501.4868411964,190229.06962103507,1024249.8716237352,23,-0.25881904510252157,0.9659258262890681,2
11/26/2023 11:19:58 PM,11/26/2023 11:26:48 PM,2023-11-26 23:27:41,2023-11-26 23:42:20,238,74,3.04,879.0,12.55,0.0,0.0,0.0,4.56,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,1211.2195320581725,7.0,227717.51805898765,991712.7644413216,231170.7231356335,1001596.4822018786,23,-0.25881904510252157,0.9659258262890681,24
12/07/2023 08:06:05 AM,12/07/2023 08:11:18 AM,2023-12-07 08:12:35,2023-12-07 08:19:59,250,242,1.01,444.0,5.32,0.0,0.0,0.0,6.99,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,516.4029353061296,5.0,242470.43505891712,1026135.800629396,247818.58816932616,1025564.8278476672,8,0.8660254037844387,-0.4999999999999998,26
05/07/2023 06:46:01 AM,05/07/2023 06:50:40 AM,2023-05-07 06:51:22,2023-05-07 07:03:50,39,35,1.46,748.0,14.14,0.0,0.0,0.0,5.76,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,746.4834510365835,11.0,171746.3489405953,1012077.4831532118,181203.32110491276,1009147.2314989058,6,1.0,6.123233995736766e-17,20
10/04/2023 08:35:45 PM,10/04/2023 08:36:26 PM,2023-10-04 20:38:27,2023-10-04 20:48:52,68,158,1.5,625.0,9.27,0.0,0.0,0.0,4.28,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,766.935052434846,14.0,211948.91240008167,984272.778632622,207069.85524818485,981760.163009758,20,-0.8660254037844386,0.5000000000000001,11
03/25/2023 06:39:34 AM,03/25/2023 06:45:20 AM,2023-03-25 06:45:20,2023-03-25 06:52:52,107,140,1.34,452.0,9.14,0.0,0.0,0.0,4.35,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,685.1286468417958,6.0,207721.84599820204,988669.5907152938,218166.4343533099,996787.6630546568,6,1.0,6.123233995736766e-17,21
12/06/2023 06:46:03 AM,12/06/2023 06:47:35 AM,2023-12-06 06:49:37,2023-12-06 07:04:09,229,236,1.77,872.0,9.57,0.0,0.0,0.0,7.09,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,705.2166354417649,6.0,214975.36687718585,993906.1723071608,223613.7535760244,996155.3867656848,6,1.0,6.123233995736766e-17,21
05/18/2023 02:22:07 PM,05/18/2023 02:29:23 PM,2023-05-18 14:30:02,2023-05-18 14:42:11,225,177,1.26,729.0,8.64,0.0,0.0,0.0,5.73,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,502.0186218399004,10.0,190001.9666835319,1003139.565788068,185807.8687629447,1008206.4863896964,14,-0.4999999999999997,-0.8660254037844388,6
07/21/2023 05:02:50 PM,07/21/2023 05:08:59 PM,2023-07-21 17:11:01,2023-07-21 17:22:01,163,162,1.21,661.0,11.61,0.0,0.0,0.0,3.98,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,618.6609422974424,0.0,217776.88244811285,990463.7954353758,214959.58164229896,991908.589567896,17,-0.9659258262890683,-0.25881904510252063,9
11/12/2023 12:32:07 PM,11/12/2023 12:40:59 PM,2023-11-12 12:43:01,2023-11-12 12:57:37,152,47,5.4,876.0,15.5,0.0,0.0,0.0,8.08,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,2760.9661887654456,68.0,237290.9067861937,997042.6288289689,246329.04426500175,1011831.0101993148,12,1.2246467991473532e-16,-1.0,29
10/28/2023 05:32:31 AM,10/28/2023 05:41:27 AM,2023-10-28 05:42:26,2023-10-28 05:55:20,233,151,4.62,774.0,14.69,0.0,0.0,0.0,15.18,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,2362.1599614993256,29.0,212491.9358422481,992439.5608777382,229997.644625548,993063.3768608609,5,0.9659258262890683,0.25881904510252074,21
02/09/2023 10:32:44 AM,02/09/2023 10:37:50 AM,2023-02-09 10:38:15,2023-02-09 10:48:47,248,78,1.77,632.0,8.82,0.0,0.0,0.0,4.03,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,904.9833618731184,3.0,243211.97877621523,1019590.3761034976,247139.9702458552,1015923.6509313948,10,0.49999999999999994,-0.8660254037844387,29
05/20/2023 07:59:35 AM,05/20/2023 08:06:44 AM,2023-05-20 08:07:27,2023-05-20 08:23:53,145,75,4.54,986.0,15.59,0.0,0.0,0.0,11.59,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Saturday,2040.6274155220967,20.0,210842.5649406597,998411.74313442,227103.7596245498,999272.1113831652,8,0.8660254037844387,-0.4999999999999998,18
10/10/2023 06:59:33 AM,10/10/2023 07:06:34 AM,2023-10-10 07:06:34,2023-10-10 07:22:19,141,151,3.1,945.0,14.68,0.0,0.0,0.0,8.38,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,1584.9991083653483,40.0,218699.1927268597,995431.1975186544,229997.644625548,993063.3768608609,7,0.9659258262890683,-0.25881904510252063,18
03/19/2023 12:53:14 PM,03/19/2023 12:58:37 PM,2023-03-19 12:58:44,2023-03-19 13:10:27,142,237,2.11,703.0,20.48,0.0,0.0,0.0,5.54,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1078.82197375835,0.0,221132.7753491493,989365.0684741096,219305.82782555217,993769.0237137816,12,1.2246467991473532e-16,-1.0,19
01/21/2023 07:35:26 AM,01/21/2023 07:42:42 AM,2023-01-21 07:42:51,2023-01-21 07:57:46,35,225,2.98,895.0,10.2,0.0,0.0,5.0,6.23,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,1187.3138833991295,4.0,181203.32110491276,1009147.2314989058,190001.9666835319,1003139.565788068,7,0.9659258262890683,-0.25881904510252063,20
09/09/2023 04:36:22 PM,09/09/2023 04:45:11 PM,2023-09-09 16:45:37,2023-09-09 17:01:06,186,224,1.8,929.0,19.15,0.0,0.0,0.0,9.8,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,920.3220629218152,4.0,211974.4462185665,986345.3986004688,205899.41753291612,990735.9403089168,16,-0.8660254037844384,-0.5000000000000004,9
03/24/2023 12:44:17 AM,,2023-03-24 00:59:43,2023-03-24 01:15:50,129,226,2.722,967.0,13.0,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1391.7314751517672,0.0,215206.60151323935,1016021.9707671712,208048.82712851567,1005124.9821983832,0,0.0,1.0,2
06/16/2023 07:17:47 AM,06/16/2023 07:29:49 AM,2023-06-16 07:31:49,2023-06-16 07:37:51,10,10,1.57,362.0,7.25,0.0,0.0,0.0,2.89,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,802.7253548818055,10.0,186706.4964691572,1042223.6050722592,186706.4964691572,1042223.6050722592,7,0.9659258262890683,-0.25881904510252063,15
08/09/2023 10:30:30 PM,08/09/2023 10:37:44 PM,2023-08-09 22:39:44,2023-08-09 22:47:04,50,68,2.01,440.0,9.91,0.0,0.0,1.0,3.6,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,800.8392300779362,2.0,218437.82028573463,985597.5343919232,211948.91240008167,984272.778632622,22,-0.5000000000000004,0.8660254037844384,4
06/28/2023 12:57:56 PM,06/28/2023 01:03:28 PM,2023-06-28 13:03:34,2023-06-28 13:15:27,50,100,1.47,713.0,13.13,0.0,0.0,0.0,4.51,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Wednesday,660.7317843210313,10.0,218437.82028573463,985597.5343919232,213801.8903360138,987356.7624025444,13,-0.2588190451025208,-0.9659258262890683,8
12/11/2023 10:30:44 AM,12/11/2023 10:33:03 AM,2023-12-11 10:33:16,2023-12-11 10:41:59,20,32,2.38,523.0,8.7,0.0,0.0,0.0,4.02,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,948.2573968087008,4.0,251810.303512513,1015821.8614530906,254085.68414675997,1021618.2183901308,10,0.49999999999999994,-0.8660254037844387,29
03/10/2023 10:18:39 PM,,2023-03-10 23:03:14,2023-03-10 23:14:23,163,48,1.342,669.0,7.35,0.0,0.0,1.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,686.1512269117089,0.0,217776.88244811285,990463.7954353758,216986.0700337488,987063.1857021254,23,-0.25881904510252157,0.9659258262890681,4
12/01/2023 03:02:51 AM,12/01/2023 03:12:12 AM,2023-12-01 03:13:26,2023-12-01 03:28:16,249,33,3.85,890.0,17.14,0.0,0.0,0.0,6.77,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1968.4666345827716,62.0,206902.40799528995,983453.2246483456,192774.49236567307,985567.139360788,3,0.7071067811865475,0.7071067811865476,21
05/20/2023 12:40:25 AM,05/20/2023 12:45:24 AM,2023-05-20 00:45:43,2023-05-20 00:55:59,74,7,3.66,616.0,9.84,3.28,0.0,3.0,5.29,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,1458.2445682016155,16.0,231170.7231356335,1001596.4822018786,216719.21816867893,1006496.6791586808,0,0.0,1.0,24
06/12/2023 11:26:51 PM,06/12/2023 11:37:03 PM,2023-06-12 23:37:33,2023-06-12 23:48:24,97,225,2.21,651.0,9.47,0.0,0.0,0.0,4.61,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,1129.9509772540064,5.0,190949.61806373845,991215.6982442432,190001.9666835319,1003139.565788068,23,-0.25881904510252157,0.9659258262890681,1
03/28/2023 07:02:39 PM,,2023-03-28 19:17:16,2023-03-28 19:31:21,177,76,3.075,845.0,12.34,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Tuesday,1225.1644937759474,6.0,185807.8687629447,1008206.4863896964,180096.55428265326,1018425.395770319,19,-0.9659258262890684,0.2588190451025203,10
09/24/2023 08:43:36 PM,09/24/2023 08:46:58 PM,2023-09-24 20:46:58,2023-09-24 20:48:30,229,229,0.14,92.0,10.23,0.0,0.0,0.0,2.86,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,71.58060489391897,5.0,214975.36687718585,993906.1723071608,214975.36687718585,993906.1723071608,20,-0.8660254037844386,0.5000000000000001,11
07/27/2023 06:21:29 AM,07/27/2023 06:31:11 AM,2023-07-27 06:31:36,2023-07-27 06:44:02,224,161,2.32,746.0,10.92,0.0,0.0,0.0,7.02,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,1186.1928810992283,6.0,205899.41753291612,990735.9403089168,215447.5272239114,990428.525989642,6,1.0,6.123233995736766e-17,21
06/29/2023 07:59:22 AM,06/29/2023 08:10:05 AM,2023-06-29 08:10:27,2023-06-29 08:18:33,75,236,1.34,486.0,7.71,0.0,0.0,0.0,3.47,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,533.8928200519576,30.0,227103.7596245498,999272.1113831652,223613.7535760244,996155.3867656848,8,0.8660254037844387,-0.4999999999999998,18
12/30/2023 10:44:41 PM,12/30/2023 10:51:14 PM,2023-12-30 22:51:18,2023-12-30 23:07:24,182,18,5.22,966.0,16.36,0.0,0.0,3.0,11.29,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,2079.7914333367303,10.0,244523.60478571683,1023546.1195878816,255416.7421530116,1014623.3272763422,22,-0.5000000000000004,0.8660254037844384,23
06/14/2023 12:11:22 PM,06/14/2023 12:22:43 PM,2023-06-14 12:23:06,2023-06-14 12:34:33,260,138,4.68,687.0,16.61,0.0,1.25,0.0,6.3,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,2392.83736359672,42.0,210434.8918941504,1010211.9773426988,221428.0449285067,1019251.3069710146,12,1.2246467991473532e-16,-1.0,17
03/10/2023 06:50:58 PM,03/10/2023 07:00:00 PM,2023-03-10 19:00:28,2023-03-10 19:15:18,97,25,1.43,890.0,8.27,0.0,0.0,0.0,5.51,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,731.1447499878865,6.0,190949.61806373845,991215.6982442432,189071.57913936637,988101.2213261976,19,-0.9659258262890684,0.2588190451025203,12
12/15/2023 10:21:09 PM,12/15/2023 10:26:44 PM,2023-12-15 22:27:24,2023-12-15 22:43:45,222,29,8.55,981.0,16.06,0.0,0.0,0.0,10.22,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,4371.529798878622,3.0,175209.80327776715,1016880.3445569858,150924.27687794657,995023.0950078964,22,-0.5000000000000004,0.8660254037844384,2
11/18/2023 11:50:43 AM,11/18/2023 12:00:21 PM,2023-11-18 12:00:39,2023-11-18 12:17:03,36,80,2.59,984.0,14.11,0.0,0.0,0.0,8.46,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,1031.9271671153508,8.0,194506.2645740725,1007067.3784547452,199911.28634464616,1001771.8842984998,12,1.2246467991473532e-16,-1.0,7
03/30/2023 09:24:03 PM,,2023-03-30 21:41:06,2023-03-30 21:51:35,107,232,2.75,629.0,18.71,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,1406.047596130551,3.0,207721.84599820204,988669.5907152938,199673.27702499644,988955.8875201414,21,-0.7071067811865477,0.7071067811865474,11
01/17/2023 05:32:48 PM,01/17/2023 05:39:37 PM,2023-01-17 17:39:57,2023-01-17 17:55:38,246,79,2.25,941.0,14.05,0.0,0.0,3.44,6.17,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Tuesday,896.4618247141078,18.0,213727.4000817298,983137.466109154,204368.5018753222,988147.6579909977,17,-0.9659258262890683,-0.25881904510252063,9
07/02/2023 05:29:26 PM,07/02/2023 05:36:53 PM,2023-07-02 17:37:28,2023-07-02 17:46:53,262,42,4.66,565.0,11.42,0.0,0.0,0.0,11.87,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,2382.611562897588,12.0,221974.400787808,999064.725082434,237395.8715478042,1000643.632259087,17,-0.9659258262890683,-0.25881904510252063,9
10/18/2023 12:15:16 AM,10/18/2023 12:18:29 AM,2023-10-18 00:20:31,2023-10-18 00:30:23,68,249,1.37,592.0,7.45,0.0,0.0,0.0,5.43,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,545.845644381479,7.0,211948.91240008167,984272.778632622,206902.40799528995,983453.2246483456,0,0.0,1.0,4
09/10/2023 02:53:35 AM,09/10/2023 03:02:39 AM,2023-09-10 03:03:03,2023-09-10 03:10:55,68,48,1.71,472.0,13.77,0.0,0.0,0.0,10.82,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,681.3109867827219,1.0,211948.91240008167,984272.778632622,216986.0700337488,987063.1857021254,3,0.7071067811865475,0.7071067811865476,21
04/01/2023 07:08:59 PM,04/01/2023 07:11:01 PM,2023-04-01 19:12:56,2023-04-01 19:18:11,76,76,0.46,315.0,8.39,0.0,0.0,0.0,2.08,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,235.19341608001943,4.0,180096.55428265326,1018425.395770319,180096.55428265326,1018425.395770319,19,-0.9659258262890684,0.2588190451025203,10
12/13/2023 12:39:26 AM,12/13/2023 12:40:39 AM,2023-12-13 00:42:30,2023-12-13 00:51:35,233,234,1.7,545.0,7.91,0.0,0.0,0.0,5.25,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,869.1930594261588,1.0,212491.9358422481,992439.5608777382,209001.62663046308,986894.236796348,0,0.0,1.0,4
03/22/2023 05:27:27 AM,,2023-03-22 05:40:50,2023-03-22 05:55:18,188,97,3.641,868.0,18.89,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,1450.674446126252,7.0,179279.2193722589,998832.3808813528,190949.61806373845,991215.6982442432,5,0.9659258262890683,0.25881904510252074,20
09/08/2023 09:50:52 AM,09/08/2023 09:58:32 AM,2023-09-08 09:59:05,2023-09-08 10:12:56,75,238,2.04,831.0,16.55,0.0,0.0,0.0,5.25,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1043.0316713113905,46.0,227103.7596245498,999272.1113831652,227717.51805898765,991712.7644413216,9,0.7071067811865476,-0.7071067811865475,18
11/21/2023 03:02:11 PM,11/21/2023 03:03:08 PM,2023-11-21 15:03:23,2023-11-21 15:16:47,226,145,1.69,804.0,9.59,0.0,0.0,0.0,4.94,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,864.0801590765931,7.0,208048.82712851567,1005124.9821983832,210842.5649406597,998411.74313442,15,-0.7071067811865471,-0.7071067811865479,9
12/17/2023 02:49:58 AM,12/17/2023 02:52:44 AM,2023-12-17 02:54:44,2023-12-17 03:03:54,36,225,1.61,550.0,8.46,0.0,0.0,1.0,3.87,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,823.1769562800681,2.0,194506.2645740725,1007067.3784547452,190001.9666835319,1003139.565788068,2,0.49999999999999994,0.8660254037844387,22
01/26/2023 08:54:40 AM,,2023-01-26 09:15:16,2023-01-26 09:28:07,216,28,3.186,771.0,10.93,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,1269.3899437951766,11.0,185669.03225079025,1034328.3000648456,198588.18036389697,1037276.450260145,9,0.7071067811865476,-0.7071067811865475,15
11/18/2023 01:59:31 PM,11/18/2023 02:03:17 PM,2023-11-18 14:03:37,2023-11-18 14:17:07,223,7,1.98,810.0,8.07,0.0,0.0,0.0,5.41,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,788.8864057484149,10.0,222528.47602007707,1010448.2493393868,216719.21816867893,1006496.6791586808,14,-0.4999999999999997,-0.8660254037844388,17
10/16/2023 10:22:11 PM,10/16/2023 10:25:56 PM,2023-10-16 22:26:07,2023-10-16 22:38:47,141,170,2.95,760.0,12.49,0.0,0.0,0.0,8.88,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,1508.305603121864,1.0,218699.1927268597,995431.1975186544,211701.31597992923,990209.600058688,22,-0.5000000000000004,0.8660254037844384,4
06/01/2023 10:06:51 PM,06/01/2023 10:11:49 PM,2023-06-01 22:12:18,2023-06-01 22:26:29,79,234,1.87,851.0,9.28,0.0,0.0,0.0,9.99,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Thursday,840.5227460410399,20.0,204368.5018753222,988147.6579909977,209001.62663046308,986894.236796348,22,-0.5000000000000004,0.8660254037844384,4
12/10/2023 10:06:30 PM,12/10/2023 10:14:42 PM,2023-12-10 22:16:42,2023-12-10 22:27:34,164,145,2.58,652.0,11.15,3.47,0.0,0.0,4.79,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1319.1282901879351,6.0,212002.8930356689,988362.833435725,210842.5649406597,998411.74313442,22,-0.5000000000000004,0.8660254037844384,4
08/22/2023 04:32:52 AM,08/22/2023 04:38:25 AM,2023-08-22 04:39:01,2023-08-22 04:45:20,132,132,3.46,379.0,12.27,0.0,1.25,0.0,6.66,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,1769.0635209497111,56.0,175062.67758486557,1043488.1868617045,175062.67758486557,1043488.1868617045,4,0.8660254037844386,0.5000000000000001,15
06/16/2023 07:17:24 PM,06/16/2023 07:25:17 PM,2023-06-16 19:26:19,2023-06-16 19:41:03,17,97,1.76,884.0,15.28,0.0,0.0,0.0,5.56,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,899.8704615235526,34.0,191215.0683591191,998142.206078638,190949.61806373845,991215.6982442432,19,-0.9659258262890684,0.2588190451025203,10
02/12/2023 10:26:43 AM,,2023-02-12 10:35:01,2023-02-12 10:49:53,173,258,8.124,892.0,17.9,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,3236.8248284344054,13.0,213491.23352672328,1022197.0870768116,190229.06962103507,1024249.8716237352,10,0.49999999999999994,-0.8660254037844387,17
11/02/2023 01:08:32 PM,11/02/2023 01:10:20 PM,2023-11-02 13:11:37,2023-11-02 13:21:56,37,256,0.92,619.0,6.03,0.0,0.0,0.0,3.51,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,470.3868321600389,45.0,192491.0725491703,1005813.8376355435,198271.799699528,995365.8780821688,13,-0.2588190451025208,-0.9659258262890683,7
06/04/2023 01:52:49 AM,,2023-06-04 01:56:33,2023-06-04 02:10:56,80,17,2.881,863.0,24.78,0.0,0.0,0.0,14.37,N,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1473.0265907098608,7.0,199911.28634464616,1001771.8842984998,191215.0683591191,998142.206078638,1,0.25881904510252074,0.9659258262890683,3
11/06/2023 03:54:38 AM,11/06/2023 03:56:48 AM,2023-11-06 03:58:48,2023-11-06 04:09:51,90,48,2.03,663.0,7.27,0.0,0.0,0.0,6.44,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,808.8077796309506,4.0,209708.74184834195,985089.2186553576,216986.0700337488,987063.1857021254,3,0.7071067811865475,0.7071067811865476,21
09/22/2023 10:18:06 PM,09/22/2023 10:25:28 PM,2023-09-22 22:25:49,2023-09-22 22:33:28,143,48,1.29,459.0,10.74,0.0,0.0,1.0,3.0,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Friday,579.8258515470275,8.0,221982.08549339892,987671.7097013488,216986.0700337488,987063.1857021254,22,-0.5000000000000004,0.8660254037844384,4
02/02/2023 11:58:50 PM,,2023-02-03 00:27:25,2023-02-03 00:43:17,255,225,2.869,952.0,14.17,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1466.891110290382,2.0,201159.03335346075,996053.8033052004,190001.9666835319,1003139.565788068,0,0.0,1.0,1
01/26/2023 07:50:29 AM,,2023-01-26 07:58:37,2023-01-26 08:13:09,238,48,2.719,872.0,20.2,0.0,0.0,0.0,0.0,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Thursday,1222.129062291758,3.0,227717.51805898765,991712.7644413216,216986.0700337488,987063.1857021254,7,0.9659258262890683,-0.25881904510252063,18
11/13/2023 07:30:40 PM,11/13/2023 07:34:34 PM,2023-11-13 19:34:40,2023-11-13 19:51:18,181,17,2.43,998.0,14.13,0.0,0.0,0.0,7.94,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,1242.4347849444507,8.0,183512.2660660261,989405.7462567874,191215.0683591191,998142.206078638,19,-0.9659258262890684,0.2588190451025203,12
03/09/2023 12:01:50 PM,,2023-03-09 12:06:19,2023-03-09 12:11:42,212,126,0.899,323.0,6.66,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,459.6497414259511,25.0,240931.2162116811,1020315.9032821192,235158.3269340541,1015935.0216336484,12,1.2246467991473532e-16,-1.0,29
08/07/2023 10:11:29 PM,08/07/2023 10:16:50 PM,2023-08-07 22:17:00,2023-08-07 22:25:07,97,17,1.68,487.0,8.69,0.0,0.0,0.0,3.57,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,669.3581624532005,7.0,190949.61806373845,991215.6982442432,191215.0683591191,998142.206078638,22,-0.5000000000000004,0.8660254037844384,1
12/10/2023 03:05:11 PM,12/10/2023 03:12:23 PM,2023-12-10 15:14:25,2023-12-10 15:27:13,94,78,2.08,768.0,8.17,0.0,0.0,0.0,3.45,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1063.4832727096532,0.0,251942.57172494623,1012040.665243386,247139.9702458552,1015923.6509313948,15,-0.7071067811865471,-0.7071067811865479,28
