request_datetime,on_scene_datetime,pickup_datetime,dropoff_datetime,PULocationID,DOLocationID,trip_miles,trip_time,base_passenger_fare,tolls,airport_fee,tips,driver_pay,shared_request_flag,shared_match_flag,access_a_ride_flag,VClass,co2TailpipeGpm,city08,fuelCost08,fuelType,pickup_day,co2_total_g,time_gap_sec,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,pickup_hour,hour_sin,hour_cos,dbscan_cluster
10/11/2023 03:30:42 PM,10/11/2023 03:42:42 PM,2023-10-11 15:44:45,2023-10-11 16:07:03,61,72,2.57,,16.1,0.0,0.0,0.0,9.31,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,1314.0153898383694,8.0,185009.7476950033,1001091.0141538236,176959.91492476902,1005823.7039946364,15,-0.7071067811865471,-0.7071067811865479,4
02/22/2023 06:05:57 PM,,2023-02-22 18:15:06,2023-02-22 18:28:08,140,233,1.362,782.0,8.21,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,542.6582245602733,3.0,218166.4343533099,996787.6630546568,212491.9358422481,992439.5608777382,18,-1.0,-1.8369701987210297e-16,12
04/08/2023 07:16:58 AM,04/08/2023 07:20:23 AM,2023-04-08 07:20:52,2023-04-08 07:47:14,254,166,8.87,,23.51,0.0,0.0,0.0,24.26,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,3534.051726761838,3.0,260702.71418530465,1023253.9608941408,234186.3268721064,994834.7872526807,7,0.9659258262890683,-0.25881904510252063,8
09/28/2023 02:43:33 PM,09/28/2023 02:48:52 PM,2023-09-28 14:48:52,2023-09-28 15:32:42,35,132,8.7,,26.07,0.0,0.0,0.0,25.46,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,4448.223304122106,9.0,181203.32110491276,1009147.2314989058,175062.67758486557,1043488.1868617045,14,-0.4999999999999997,-0.8660254037844388,32
02/26/2023 05:05:11 PM,,2023-02-26 17:26:59,2023-02-26 17:57:48,95,223,7.481,,19.09,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,3824.960751510055,3.0,202150.22155636092,1026474.8421587804,222528.47602007707,1010448.2493393868,17,-0.9659258262890683,-0.25881904510252063,71
02/25/2023 04:59:38 AM,02/25/2023 05:02:29 AM,2023-02-25 05:04:29,2023-02-25 05:16:10,177,258,3.93,701.0,12.23,0.0,0.0,0.0,6.56,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,2009.3698373792963,3.0,185807.8687629447,1008206.4863896964,190229.06962103507,1024249.8716237352,5,0.9659258262890683,0.25881904510252074,20
10/12/2023 10:26:08 AM,10/12/2023 10:29:49 AM,2023-10-12 10:30:28,2023-10-12 10:55:51,42,94,4.82,,10.57,0.0,0.0,0.0,14.2,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,2464.4179684906385,36.0,237395.8715478042,1000643.632259087,251942.57172494623,1012040.665243386,10,0.49999999999999994,-0.8660254037844387,5
09/22/2023 08:42:27 PM,09/22/2023 08:56:56 PM,2023-09-22 20:57:42,2023-09-22 21:28:29,91,37,6.79,,28.0,0.0,0.0,0.0,23.23,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,2705.322573248352,16.0,167452.06576771155,1003654.1440255484,192491.0725491703,1005813.8376355435,20,-0.8660254037844386,0.5000000000000001,19
11/10/2023 11:49:46 PM,11/10/2023 11:56:31 PM,2023-11-10 23:57:28,2023-11-11 00:06:49,130,10,2.49,561.0,9.6,0.0,0.0,0.0,4.65,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,992.0844193502794,6.0,195964.28511474805,1041371.2864290018,186706.4964691572,1042223.6050722592,23,-0.25881904510252157,0.9659258262890681,61
08/02/2023 12:07:56 AM,08/02/2023 12:15:10 AM,2023-08-02 00:16:26,2023-08-02 00:57:29,107,71,10.94,,23.42,3.28,0.0,0.0,29.17,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,4358.796605498817,9.0,207721.84599820204,988669.5907152938,174013.8443005886,1001465.1562155226,0,0.0,1.0,15
12/29/2023 01:24:18 PM,12/29/2023 01:29:53 PM,2023-12-29 13:31:54,2023-12-29 14:39:00,25,76,9.73,,35.69,0.0,0.0,0.0,44.37,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,4974.852040127368,77.0,189071.57913936637,988101.2213261976,180096.55428265326,1018425.395770319,13,-0.2588190451025208,-0.9659258262890683,17
07/10/2023 01:55:37 AM,07/10/2023 02:03:42 AM,2023-07-10 02:03:54,2023-07-10 02:28:22,229,220,11.4,,32.43,0.0,0.0,0.0,14.6,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,4542.073245218146,21.0,214975.36687718585,993906.1723071608,260773.7150891078,1008953.1291249456,2,0.49999999999999994,0.8660254037844387,1
10/05/2023 01:41:45 AM,10/05/2023 01:49:39 AM,2023-10-05 01:49:51,2023-10-05 02:24:35,79,174,14.83,,21.07,0.0,0.0,0.0,31.38,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,5908.679493560097,96.0,204368.5018753222,988147.6579909977,258865.7027677805,1017705.6853706642,1,0.25881904510252074,0.9659258262890683,10
11/09/2023 08:33:23 AM,11/09/2023 08:44:37 AM,2023-11-09 08:44:37,2023-11-09 09:40:25,243,170,9.59,,31.5,0.0,0.0,0.0,37.64,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,4903.271435233449,21.0,251552.22868853091,1002830.5879831794,211701.31597992923,990209.600058688,8,0.8660254037844387,-0.4999999999999998,0
11/12/2023 07:44:16 PM,11/12/2023 07:45:25 PM,2023-11-12 19:47:27,2023-11-12 20:12:28,229,41,4.63,,16.97,0.0,0.0,0.0,13.11,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,2367.272861848892,7.0,214975.36687718585,993906.1723071608,232321.2905475168,997734.6452331402,19,-0.9659258262890684,0.2588190451025203,2
12/24/2023 11:44:20 AM,12/24/2023 11:47:04 AM,2023-12-24 11:47:26,2023-12-24 12:07:03,224,211,3.66,,15.07,0.0,0.0,0.0,11.75,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1871.321527941024,7.0,205899.41753291612,990735.9403089168,203008.4913330032,983823.8071164908,11,0.258819045102521,-0.9659258262890682,29
06/07/2023 06:49:50 PM,06/07/2023 06:53:41 PM,2023-06-07 18:55:41,2023-06-07 19:24:27,75,50,4.13,,19.08,0.0,0.0,3.42,15.17,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,1645.5054826974513,12.0,227103.7596245498,999272.1113831652,218437.82028573463,985597.5343919232,18,-1.0,-1.8369701987210297e-16,12
11/11/2023 05:11:46 AM,11/11/2023 05:18:28 AM,2023-11-11 05:18:35,2023-11-11 05:53:22,262,17,12.46,,30.35,0.0,0.0,0.0,28.4,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Saturday,5600.488457578266,42.0,221974.400787808,999064.725082434,191215.0683591191,998142.206078638,5,0.9659258262890683,0.25881904510252074,42
06/16/2023 08:49:22 PM,06/16/2023 08:53:19 PM,2023-06-16 20:55:20,2023-06-16 21:39:29,145,231,6.26,,26.73,6.55,0.0,0.0,29.76,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,2494.156010093473,9.0,210842.5649406597,998411.74313442,200780.5404272513,982065.7013854686,20,-0.8660254037844386,0.5000000000000001,19
12/03/2023 06:56:11 PM,12/03/2023 06:58:22 PM,2023-12-03 18:59:38,2023-12-03 19:33:50,7,36,9.06,,21.08,0.0,0.0,0.0,23.2,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Sunday,4072.2652829581934,18.0,216719.21816867893,1006496.6791586808,194506.2645740725,1007067.3784547452,18,-1.0,-1.8369701987210297e-16,12
02/15/2023 04:39:56 AM,,2023-02-15 05:08:29,2023-02-15 05:32:50,157,48,8.056,,16.81,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,3209.7317599541566,18.0,203062.4826545,1011322.0566218888,216986.0700337488,987063.1857021254,5,0.9659258262890683,0.25881904510252074,20
05/16/2023 06:53:02 AM,05/16/2023 06:55:55 AM,2023-05-16 06:56:02,2023-05-16 07:05:35,107,144,0.88,573.0,7.97,0.0,0.0,0.0,3.86,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,449.9352307617763,27.0,207721.84599820204,988669.5907152938,201915.7902757445,985104.1485227022,6,1.0,6.123233995736766e-17,27
03/11/2023 12:35:23 PM,,2023-03-11 12:49:58,2023-03-11 13:02:22,235,136,1.818,744.0,10.77,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,929.5252835510332,7.0,249885.02158991544,1007494.9920085216,254530.65081090236,1010274.3202539552,12,1.2246467991473532e-16,-1.0,9
09/09/2023 04:48:35 PM,09/09/2023 04:53:56 PM,2023-09-09 16:55:06,2023-09-09 17:22:19,82,63,5.27,,10.22,0.0,0.0,0.0,18.83,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,2694.498484221092,22.0,208718.5892501581,1018302.534288022,188441.23189381984,1018038.508018096,16,-0.8660254037844384,-0.5000000000000004,53
02/10/2023 06:08:00 PM,,2023-02-10 18:21:44,2023-02-10 18:47:51,189,61,3.255,,14.43,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1664.2490637836158,0.0,186158.9037662549,993240.6149544868,185009.7476950033,1001091.0141538236,18,-1.0,-1.8369701987210297e-16,12
03/08/2023 06:23:28 PM,03/08/2023 06:30:38 PM,2023-03-08 18:31:31,2023-03-08 18:44:00,168,74,1.89,749.0,11.02,0.0,0.0,0.0,4.94,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,966.338166067906,3.0,233426.31053268496,1007276.655262574,231170.7231356335,1001596.4822018786,18,-1.0,-1.8369701987210297e-16,7
11/09/2023 01:24:24 AM,11/09/2023 01:25:34 AM,2023-11-09 01:27:34,2023-11-09 02:02:22,48,36,8.22,,22.61,3.47,0.0,0.0,17.88,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,4202.804087342956,54.0,216986.0700337488,987063.1857021254,194506.2645740725,1007067.3784547452,1,0.25881904510252074,0.9659258262890683,10
02/04/2023 11:43:37 PM,02/04/2023 11:52:29 PM,2023-02-04 23:52:35,2023-02-05 00:34:38,225,223,10.67,,25.29,0.0,0.0,7.73,25.61,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,5455.464672986538,1.0,190001.9666835319,1003139.565788068,222528.47602007707,1010448.2493393868,23,-0.25881904510252157,0.9659258262890681,6
04/16/2023 12:46:41 AM,04/16/2023 12:55:59 AM,2023-04-16 00:56:45,2023-04-16 01:52:18,50,49,7.15,,32.52,3.28,0.0,0.0,30.17,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,3655.7237499394328,20.0,218437.82028573463,985597.5343919232,189923.67993134004,994687.7989075348,0,0.0,1.0,15
10/14/2023 07:53:19 AM,10/14/2023 07:55:46 AM,2023-10-14 07:55:56,2023-10-14 08:18:02,244,162,7.68,,22.12,0.0,0.0,2.54,14.39,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,3926.7074684664112,21.0,245939.88065875435,1000464.3110476532,214959.58164229896,991908.589567896,7,0.9659258262890683,-0.25881904510252063,8
09/01/2023 11:55:10 PM,09/02/2023 12:00:08 AM,2023-09-02 00:00:27,2023-09-02 00:28:19,170,20,12.47,,34.09,0.0,0.0,0.0,18.58,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,6375.786735908353,2.0,211701.31597992923,990209.600058688,251810.303512513,1015821.8614530906,0,0.0,1.0,15
08/18/2023 06:07:06 PM,08/18/2023 06:11:05 PM,2023-08-18 18:11:59,2023-08-18 19:14:36,82,165,15.47,,40.8,0.0,0.0,0.0,44.12,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Friday,6953.41544452133,2.0,208718.5892501581,1018302.534288022,165498.6289448304,996235.9681391948,18,-1.0,-1.8369701987210297e-16,34
05/11/2023 12:18:56 PM,05/11/2023 12:29:26 PM,2023-05-11 12:29:31,2023-05-11 13:00:42,121,132,8.03,,29.27,0.0,1.25,0.0,25.88,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Thursday,4105.658980701209,123.0,204689.62747248285,1039005.1967439284,175062.67758486557,1043488.1868617045,12,1.2246467991473532e-16,-1.0,-1
12/27/2023 04:17:54 PM,12/27/2023 04:19:19 PM,2023-12-27 16:19:40,2023-12-27 16:34:17,236,75,2.39,877.0,9.17,0.0,0.0,0.0,10.43,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Wednesday,1074.250996277051,22.0,223613.7535760244,996155.3867656848,227103.7596245498,999272.1113831652,16,-0.8660254037844384,-0.5000000000000004,18
12/08/2023 05:52:39 PM,12/08/2023 06:05:52 PM,2023-12-08 18:06:33,2023-12-08 18:35:09,24,168,4.15,,16.63,0.0,0.0,0.0,15.78,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,1653.4740322504656,0.0,231458.3760559646,993807.2716583572,233426.31053268496,1007276.655262574,18,-1.0,-1.8369701987210297e-16,12
10/13/2023 08:51:18 PM,10/13/2023 08:58:34 PM,2023-10-13 20:59:56,2023-10-13 21:19:30,68,233,2.12,,13.62,0.0,0.0,0.0,6.96,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1083.9348741079157,5.0,211948.91240008167,984272.778632622,212491.9358422481,992439.5608777382,20,-0.8660254037844386,0.5000000000000001,19
10/06/2023 01:50:35 AM,10/06/2023 01:53:28 AM,2023-10-06 01:53:58,2023-10-06 02:13:34,144,50,3.59,,13.95,0.0,0.0,0.0,9.42,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,1835.5312254940648,26.0,201915.7902757445,985104.1485227022,218437.82028573463,985597.5343919232,1,0.25881904510252074,0.9659258262890683,10
11/08/2023 06:40:26 AM,11/08/2023 06:42:10 AM,2023-11-08 06:42:22,2023-11-08 07:07:00,231,75,8.12,,14.89,0.0,0.0,0.0,17.61,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,3235.2311185238023,14.0,200780.5404272513,982065.7013854686,227103.7596245498,999272.1113831652,6,1.0,6.123233995736766e-17,27
09/25/2023 12:27:12 AM,09/25/2023 12:28:59 AM,2023-09-25 00:29:26,2023-09-25 01:01:04,181,179,11.78,,23.07,0.0,0.0,0.0,19.33,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Monday,4693.475686725417,30.0,183512.2660660261,989405.7462567874,220388.74304930717,1004100.553267476,0,0.0,1.0,15
01/04/2023 07:13:10 PM,,2023-01-04 19:19:25,2023-01-04 19:45:30,233,41,5.274,,16.79,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,2696.5436443609187,7.0,212491.9358422481,992439.5608777382,232321.2905475168,997734.6452331402,19,-0.9659258262890684,0.2588190451025203,2
11/17/2023 07:34:29 PM,11/17/2023 07:44:51 PM,2023-11-17 19:45:04,2023-11-17 20:37:55,244,79,9.92,,29.35,0.0,0.0,0.0,33.99,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,5071.997146769115,28.0,245939.88065875435,1000464.3110476532,204368.5018753222,988147.6579909977,19,-0.9659258262890684,0.2588190451025203,2
02/11/2023 02:15:37 PM,,2023-02-11 14:30:46,2023-02-11 14:46:16,170,234,1.381,930.0,10.38,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,550.2283466356369,4.0,211701.31597992923,990209.600058688,209001.62663046308,986894.236796348,14,-0.4999999999999997,-0.8660254037844388,32
10/14/2023 10:37:10 PM,10/14/2023 10:40:09 PM,2023-10-14 22:40:17,2023-10-14 23:10:15,262,20,8.4,,15.8,0.0,0.0,1.0,20.48,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,3346.790812266003,3.0,221974.400787808,999064.725082434,251810.303512513,1015821.8614530906,22,-0.5000000000000004,0.8660254037844384,16
09/21/2023 10:12:22 PM,09/21/2023 10:16:50 PM,2023-09-21 22:17:31,2023-09-21 22:58:23,70,69,12.47,,23.02,3.47,0.0,0.0,26.03,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,4968.390646304411,18.0,217413.87058175213,1020706.745137329,242196.03761468016,1007764.085658132,22,-0.5000000000000004,0.8660254037844384,38
12/24/2023 03:49:10 PM,12/24/2023 03:56:50 PM,2023-12-24 15:57:29,2023-12-24 16:10:08,76,39,2.36,759.0,12.31,0.0,0.0,0.0,5.12,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,1206.644482497491,8.0,180096.55428265326,1018425.395770319,171746.3489405953,1012077.4831532118,15,-0.7071067811865471,-0.7071067811865479,46
07/25/2023 09:24:31 PM,07/25/2023 09:31:04 PM,2023-07-25 21:32:33,2023-07-25 21:47:25,256,17,2.76,892.0,10.4,0.0,0.0,0.0,10.61,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Tuesday,1411.1604964801163,20.0,198271.799699528,995365.8780821688,191215.0683591191,998142.206078638,21,-0.7071067811865477,0.7071067811865474,13
08/31/2023 08:21:52 PM,08/31/2023 08:24:06 PM,2023-08-31 20:25:20,2023-08-31 21:04:19,79,142,4.9,,20.32,0.0,0.0,2.0,21.7,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Thursday,1952.2946404885015,11.0,204368.5018753222,988147.6579909977,221132.7753491493,989365.0684741096,20,-0.8660254037844386,0.5000000000000001,19
10/04/2023 07:07:16 PM,10/04/2023 07:11:01 PM,2023-10-04 19:11:21,2023-10-04 19:48:22,230,209,4.58,,28.16,0.0,0.0,7.0,22.35,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Wednesday,2058.6065116940977,11.0,216099.1397683868,988628.0600467024,197610.82357761072,983234.0457223996,19,-0.9659258262890684,0.2588190451025203,2
03/12/2023 05:05:27 AM,,2023-03-12 05:22:00,2023-03-12 05:42:05,169,208,7.762,,12.39,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,3968.633251332849,21.0,248626.50066211305,1010498.8966177456,239283.2624142549,1033088.7374246694,5,0.9659258262890683,0.25881904510252074,42
01/25/2023 06:44:15 PM,,2023-01-25 18:52:34,2023-01-25 19:27:01,37,211,5.795,,24.68,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,2962.9257525732883,4.0,192491.0725491703,1005813.8376355435,203008.4913330032,983823.8071164908,18,-1.0,-1.8369701987210297e-16,12
07/16/2023 12:49:05 AM,07/16/2023 12:58:23 AM,2023-07-16 00:59:01,2023-07-16 01:30:58,32,205,18.81,,36.3,3.28,0.0,0.0,21.46,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Sunday,9617.365557532969,0.0,254085.68414675997,1021618.2183901308,191188.337269898,1049933.6363754966,0,0.0,1.0,15
01/15/2023 09:00:28 PM,,2023-01-15 21:01:37,2023-01-15 21:17:06,236,162,3.015,929.0,55.19,0.0,0.0,0.0,0.0,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Sunday,1355.1743739645642,0.0,223613.7535760244,996155.3867656848,214959.58164229896,991908.589567896,21,-0.7071067811865477,0.7071067811865474,13
03/21/2023 06:18:29 AM,,2023-03-21 06:40:32,2023-03-21 06:51:22,216,132,4.307,650.0,10.36,0.0,1.25,1.0,0.0,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Tuesday,1935.899180320192,13.0,185669.03225079025,1034328.3000648456,175062.67758486557,1043488.1868617045,6,1.0,6.123233995736766e-17,-1
09/23/2023 06:27:47 AM,09/23/2023 06:32:56 AM,2023-09-23 06:33:25,2023-09-23 06:53:12,226,162,3.91,,14.32,0.0,0.0,0.0,8.14,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,1557.851437614294,6.0,208048.82712851567,1005124.9821983832,214959.58164229896,991908.589567896,6,1.0,6.123233995736766e-17,27
08/20/2023 01:26:22 AM,08/20/2023 01:30:53 AM,2023-08-20 01:31:21,2023-08-20 01:54:55,37,256,4.3,,7.34,0.0,0.0,0.0,14.86,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Sunday,1713.2381538980726,35.0,192491.0725491703,1005813.8376355435,198271.799699528,995365.8780821688,1,0.25881904510252074,0.9659258262890683,10
03/25/2023 02:14:44 AM,,2023-03-25 02:19:15,2023-03-25 02:27:58,231,13,1.392,523.0,8.26,0.0,0.0,0.0,0.0,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,711.715728659537,0.0,200780.5404272513,982065.7013854686,198691.52543753176,979792.331028984,2,0.49999999999999994,0.8660254037844387,1
09/29/2023 12:22:56 AM,09/29/2023 12:26:12 AM,2023-09-29 00:26:14,2023-09-29 01:06:01,79,36,6.74,,29.01,0.0,0.0,0.0,20.36,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Friday,3029.477704982144,5.0,204368.5018753222,988147.6579909977,194506.2645740725,1007067.3784547452,0,0.0,1.0,15
11/07/2023 09:30:04 AM,11/07/2023 09:30:49 AM,2023-11-07 09:32:45,2023-11-07 10:01:36,39,61,4.67,,17.12,0.0,0.0,0.0,16.94,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Tuesday,1860.6563206288367,52.0,171746.3489405953,1012077.4831532118,185009.7476950033,1001091.0141538236,9,0.7071067811865476,-0.7071067811865475,14
09/12/2023 08:16:59 PM,09/12/2023 08:22:51 PM,2023-09-12 20:22:55,2023-09-12 20:53:34,16,107,14.25,,28.71,3.47,0.0,0.0,25.63,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Tuesday,5677.591556522683,3.0,217243.7604961802,1047016.784330188,207721.84599820204,988669.5907152938,20,-0.8660254037844386,0.5000000000000001,-1
06/24/2023 10:49:54 PM,06/24/2023 10:58:29 PM,2023-06-24 22:59:18,2023-06-24 23:16:35,80,95,7.56,,18.76,0.0,0.0,0.0,9.84,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Saturday,3398.049176508161,2.0,199911.28634464616,1001771.8842984998,202150.22155636092,1026474.8421587804,22,-0.5000000000000004,0.8660254037844384,16
05/13/2023 01:11:32 PM,05/13/2023 01:21:04 PM,2023-05-13 13:21:11,2023-05-13 13:53:02,19,76,6.45,,25.49,0.0,0.0,0.0,17.52,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Saturday,3297.8207254698377,19.0,207352.35251648712,1060002.7496102,180096.55428265326,1018425.395770319,13,-0.2588190451025208,-0.9659258262890683,-1
07/14/2023 12:44:32 AM,07/14/2023 12:47:56 AM,2023-07-14 00:48:42,2023-07-14 01:14:50,254,75,10.66,,22.23,0.0,0.0,3.72,16.18,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,4247.236911756618,7.0,260702.71418530465,1023253.9608941408,227103.7596245498,999272.1113831652,0,0.0,1.0,-1
10/20/2023 02:13:34 PM,10/20/2023 02:21:49 PM,2023-10-20 14:23:23,2023-10-20 14:56:49,77,91,5.41,,21.07,0.0,0.0,0.0,19.73,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Friday,2766.079089115012,2.0,182139.0472945757,1013278.1286526012,167452.06576771155,1003654.1440255484,14,-0.4999999999999997,-0.8660254037844388,32
03/25/2023 06:24:19 PM,,2023-03-25 18:32:48,2023-03-25 18:52:06,38,203,4.49,,12.05,0.0,0.0,0.0,0.0,Y,Y,N,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Saturday,2018.153545307096,1.0,192354.37534157524,1057581.8857305443,179057.24700622662,1056534.442660378,18,-1.0,-1.8369701987210297e-16,-1
01/28/2023 06:21:00 PM,,2023-01-28 18:34:30,2023-01-28 18:52:10,97,61,3.45,,14.16,0.0,0.0,0.0,0.0,Y,Y,N,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Saturday,1374.5747978949655,2.0,190949.61806373845,991215.6982442432,185009.7476950033,1001091.0141538236,18,-1.0,-1.8369701987210297e-16,12
07/12/2023 05:04:31 AM,07/12/2023 05:13:30 AM,2023-07-12 05:15:31,2023-07-12 05:51:36,85,132,13.61,,39.53,0.0,2.5,8.53,24.87,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Wednesday,5422.597970826226,68.0,174677.62359658885,997674.78128442,175062.67758486557,1043488.1868617045,5,0.9659258262890683,0.25881904510252074,20
03/31/2023 05:52:30 AM,03/31/2023 05:55:12 AM,2023-03-31 05:56:00,2023-03-31 06:29:49,223,231,7.92,,29.23,0.0,0.0,0.0,25.6,Y,Y,,Minivans,449.4774043000213,17.906183368869936,2164.6055437100213,Regular,Friday,3559.861042056169,9.0,222528.47602007707,1010448.2493393868,200780.5404272513,982065.7013854686,5,0.9659258262890683,0.25881904510252074,-1
10/23/2023 08:23:45 AM,10/23/2023 08:27:57 AM,2023-10-23 08:29:57,2023-10-23 08:56:28,61,76,4.28,,17.07,0.0,0.0,0.0,13.99,Y,Y,N,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Monday,2188.321349614094,7.0,185009.7476950033,1001091.0141538236,180096.55428265326,1018425.395770319,8,0.8660254037844387,-0.4999999999999998,30
10/04/2023 08:15:17 AM,10/04/2023 08:17:36 AM,2023-10-04 08:19:16,2023-10-04 09:17:27,244,226,9.9,,32.91,3.47,0.0,0.0,37.45,Y,Y,,SUV,511.290034956564,16.200269905533062,2587.1255060728745,Regular,Wednesday,5061.771346069983,19.0,245939.88065875435,1000464.3110476532,208048.82712851567,1005124.9821983832,8,0.8660254037844387,-0.4999999999999998,0
09/22/2023 05:58:23 PM,09/22/2023 06:06:03 PM,2023-09-22 18:07:24,2023-09-22 18:21:36,4,144,1.47,852.0,9.84,0.0,0.0,0.0,14.75,Y,Y,,Sedans,398.4274776507146,22.61856145435384,2199.7760505862207,Premium,Friday,585.6883921465504,17.0,202959.7823911368,990633.980641048,201915.7902757445,985104.1485227022,18,-1.0,-1.8369701987210297e-16,12
